STATION,DATE,PRCP,TMAX,TMIN,YEAR,MONTH,DAY,TEMP
USW00094728,2014-04-25,0.5,17.2,6.7,2014,4,25,11.95
USW00094728,2017-12-14,2.3,0.0,-5.5,2017,12,14,-2.75
USW00023174,1954-02-18,0.0,17.8,8.3,1954,2,18,13.05
USW00094728,1880-08-10,27.7,31.1,21.1,1880,8,10,26.1
USW00023174,1968-12-07,0.0,18.3,5.0,1968,12,7,11.65
USW00094728,1869-08-22,0.0,23.3,20.0,1869,8,22,21.65
USW00094728,1973-03-14,1.0,8.3,5.6,1973,3,14,6.95
USW00023174,1995-06-10,0.0,23.9,13.9,1995,6,10,18.9
USW00094728,1901-02-02,0.0,-1.7,-6.7,1901,2,2,-4.2
USW00013874,1937-10-24,0.0,12.8,-1.7,1937,10,24,5.55
USW00023174,2019-10-13,0.0,22.8,14.4,2019,10,13,18.6
USW00094728,1900-12-02,0.0,8.9,3.3,1900,12,2,6.1
USW00023174,1962-06-25,0.0,22.2,13.9,1962,6,25,18.05
USW00094728,1919-03-19,14.7,7.8,3.3,1919,3,19,5.55
USW00023174,1950-08-19,0.0,22.8,13.9,1950,8,19,18.35
USW00094728,1956-03-11,0.0,13.3,3.9,1956,3,11,8.6
USW00094728,1967-04-12,0.0,10.6,-1.7,1967,4,12,4.45
USW00023174,1981-01-01,0.0,22.2,10.0,1981,1,1,16.1
USW00023174,1976-04-21,0.0,21.1,12.2,1976,4,21,16.65
USW00094728,1990-04-23,0.0,27.2,13.3,1990,4,23,20.25
USW00094728,1976-12-24,0.0,0.0,-4.4,1976,12,24,-2.2
USW00023174,1984-04-15,0.0,20.6,14.4,1984,4,15,17.5
USW00094728,2009-05-20,0.0,27.8,11.1,2009,5,20,19.45
USW00094728,2005-05-23,0.0,17.8,9.4,2005,5,23,13.6
USW00023174,2025-03-02,0.0,17.2,11.7,2025,3,2,14.45
USW00023174,1954-11-06,0.0,27.2,13.3,1954,11,6,20.25
USW00023174,1954-03-17,4.6,13.9,6.7,1954,3,17,10.3
USW00094728,1869-03-29,0.0,4.4,3.9,1869,3,29,4.15
USW00023174,1999-03-14,0.0,16.1,10.6,1999,3,14,13.35
USW00094728,2011-05-11,0.0,21.7,11.1,2011,5,11,16.4
USW00023174,2012-09-27,0.0,22.8,17.2,2012,9,27,20.0
USW00094728,1988-10-04,0.0,15.0,12.8,1988,10,4,13.9
USW00013874,1952-07-21,0.0,37.2,25.0,1952,7,21,31.1
USW00013874,1934-03-12,0.0,10.0,-3.3,1934,3,12,3.35
USW00023174,1957-08-03,0.0,25.0,17.8,1957,8,3,21.4
USW00094728,1953-07-30,19.8,32.8,22.2,1953,7,30,27.5
USW00094728,2008-01-06,0.3,10.0,2.2,2008,1,6,6.1
USW00023174,1993-01-16,13.0,16.7,13.3,1993,1,16,15.0
USW00094728,1903-12-07,0.0,5.0,-1.1,1903,12,7,1.95
USW00094728,1968-12-21,0.0,4.4,0.6,1968,12,21,2.5
USW00094728,1896-03-24,0.3,-2.2,-9.4,1896,3,24,-5.8
USW00094728,1919-04-30,0.0,16.7,5.6,1919,4,30,11.15
USW00013874,1944-06-12,0.0,32.8,20.6,1944,6,12,26.7
USW00013874,1940-05-12,0.0,26.7,8.9,1940,5,12,17.8
USW00094728,1902-12-18,0.0,3.9,0.0,1902,12,18,1.95
USW00013874,1951-11-04,0.0,12.8,0.6,1951,11,4,6.7
USW00094728,1961-07-26,0.0,32.8,24.4,1961,7,26,28.6
USW00094728,1872-05-22,8.4,23.3,13.9,1872,5,22,18.6
USW00094728,1924-09-11,0.0,19.4,7.8,1924,9,11,13.6
USW00023174,2001-07-01,0.0,24.4,16.7,2001,7,1,20.55
USW00094728,1979-07-01,3.8,27.2,17.2,1979,7,1,22.2
USW00094728,2008-04-11,2.0,16.1,9.4,2008,4,11,12.75
USW00023174,1966-11-28,0.0,23.3,15.6,1966,11,28,19.45
USW00013874,1961-07-18,0.0,27.8,18.9,1961,7,18,23.35
USW00023174,2017-08-25,0.0,23.3,19.4,2017,8,25,21.35
USW00094728,1966-08-08,0.0,30.6,20.0,1966,8,8,25.3
USW00023174,1997-07-28,0.0,23.3,17.8,1997,7,28,20.55
USW00094728,1871-11-19,0.0,4.4,0.6,1871,11,19,2.5
USW00013874,1959-09-17,0.0,27.8,16.7,1959,9,17,22.25
USW00094728,1885-04-11,0.8,6.1,0.6,1885,4,11,3.35
USW00023174,1945-09-13,0.0,25.6,17.8,1945,9,13,21.7
USW00094728,1890-08-21,9.1,26.1,21.7,1890,8,21,23.9
USW00013874,1931-06-24,0.0,35.0,23.3,1931,6,24,29.15
USW00094728,1917-02-16,0.0,1.7,-4.4,1917,2,16,-1.35
USW00094728,2014-04-22,0.3,21.7,10.6,2014,4,22,16.15
USW00094728,1899-07-11,0.0,30.0,20.6,1899,7,11,25.3
USW00013874,1957-05-11,27.9,24.4,18.3,1957,5,11,21.35
USW00094728,2007-04-05,0.0,6.7,1.1,2007,4,5,3.9
USW00094728,1959-12-25,0.0,3.9,-1.1,1959,12,25,1.4
USW00023174,2013-09-19,0.0,22.8,17.2,2013,9,19,20.0
USW00094728,1968-05-25,0.0,23.9,11.1,1968,5,25,17.5
USW00023174,1973-10-17,0.0,22.8,11.7,1973,10,17,17.25
USW00013874,1950-06-05,0.0,23.9,14.4,1950,6,5,19.15
USW00023174,2020-07-10,0.0,24.4,17.2,2020,7,10,20.8
USW00023174,1957-11-28,0.0,20.6,5.6,1957,11,28,13.1
USW00023174,1967-10-28,0.0,20.0,16.1,1967,10,28,18.05
USW00094728,1979-03-19,0.0,12.8,0.0,1979,3,19,6.4
USW00094728,1913-10-26,4.8,16.7,12.8,1913,10,26,14.75
USW00094728,2022-03-05,0.0,7.8,0.0,2022,3,5,3.9
USW00094728,1947-07-13,0.0,29.4,19.4,1947,7,13,24.4
USW00094728,1934-08-13,0.8,20.0,14.4,1934,8,13,17.2
USW00094728,1890-07-15,0.0,32.2,20.6,1890,7,15,26.4
USW00013874,1949-11-25,0.3,14.4,0.6,1949,11,25,7.5
USW00023174,1961-04-10,0.0,17.8,12.2,1961,4,10,15.0
USW00094728,2006-06-17,0.0,28.3,20.6,2006,6,17,24.45
USW00094728,2020-04-04,0.5,16.7,7.8,2020,4,4,12.25
USW00013874,1961-03-15,0.0,22.2,2.8,1961,3,15,12.5
USW00094728,1906-07-19,0.0,31.7,23.9,1906,7,19,27.8
USW00094728,1906-03-15,27.7,-0.6,-3.9,1906,3,15,-2.25
USW00094728,1963-09-03,0.5,27.8,18.3,1963,9,3,23.05
USW00013874,1948-04-13,0.0,28.9,18.3,1948,4,13,23.6
USW00094728,1874-10-13,0.0,8.3,3.9,1874,10,13,6.1
USW00023174,1991-06-01,0.0,20.6,13.9,1991,6,1,17.25
USW00023174,2022-12-23,0.0,18.9,7.2,2022,12,23,13.05
USW00013874,1965-06-28,0.0,28.3,19.4,1965,6,28,23.85
USW00094728,2023-07-09,24.9,27.8,22.2,2023,7,9,25.0
USW00023174,2024-08-28,0.0,22.8,17.2,2024,8,28,20.0
USW00094728,1903-03-01,0.0,9.4,-2.2,1903,3,1,3.6
USW00094728,1909-06-26,0.0,33.9,25.0,1909,6,26,29.45
USW00094728,1944-06-07,0.0,25.6,12.8,1944,6,7,19.2
USW00013874,1960-03-16,16.0,4.4,1.7,1960,3,16,3.05
USW00094728,1995-04-20,0.0,21.7,11.1,1995,4,20,16.4
USW00094728,2004-03-09,0.8,5.0,1.7,2004,3,9,3.35
USW00094728,1872-09-01,0.0,25.0,13.9,1872,9,1,19.45
USW00094728,1875-06-26,0.0,26.7,19.4,1875,6,26,23.05
USW00023174,2013-06-22,0.0,23.3,17.2,2013,6,22,20.25
USW00094728,1992-08-19,0.0,28.9,18.3,1992,8,19,23.6
USW00094728,1890-06-28,0.0,27.8,16.7,1890,6,28,22.25
USW00023174,2024-01-29,0.0,25.6,12.2,2024,1,29,18.9
USW00094728,1967-09-06,0.0,29.4,17.2,1967,9,6,23.3
USW00094728,1918-09-14,0.0,23.9,13.3,1918,9,14,18.6
USW00023174,1981-07-08,0.0,27.8,19.4,1981,7,8,23.6
USW00023174,2003-07-31,0.0,23.9,18.9,2003,7,31,21.4
USW00013874,1949-12-18,5.1,12.8,3.9,1949,12,18,8.35
USW00094728,2012-09-25,0.0,22.2,12.2,2012,9,25,17.2
USW00013874,1935-05-04,0.0,30.6,17.2,1935,5,4,23.9
USW00023174,1950-02-04,0.0,17.2,7.2,1950,2,4,12.2
USW00094728,1922-11-09,0.0,11.7,2.8,1922,11,9,7.25
USW00094728,2005-06-09,0.0,31.1,21.7,2005,6,9,26.4
USW00094728,1872-08-22,7.6,33.9,21.7,1872,8,22,27.8
USW00094728,1972-01-12,0.3,10.0,4.4,1972,1,12,7.2
USW00094728,1924-01-07,0.0,1.7,-6.7,1924,1,7,-2.5
USW00013874,1933-11-21,11.9,22.8,11.7,1933,11,21,17.25
USW00013874,1946-04-18,0.0,23.9,6.1,1946,4,18,15.0
USW00023174,1978-05-07,0.0,24.4,12.2,1978,5,7,18.3
USW00094728,1941-10-24,0.0,15.6,6.7,1941,10,24,11.15
USW00094728,1978-03-16,7.6,5.0,0.0,1978,3,16,2.5
USW00023174,1993-12-25,0.0,26.1,11.1,1993,12,25,18.6
USW00094728,2016-10-22,7.4,13.9,8.3,2016,10,22,11.1
USW00094728,2005-01-08,15.0,5.0,1.7,2005,1,8,3.35
USW00023174,1995-10-19,0.0,22.2,16.7,1995,10,19,19.45
USW00094728,1938-06-11,8.1,28.9,18.3,1938,6,11,23.6
USW00094728,1944-12-14,0.0,2.2,-3.9,1944,12,14,-0.85
USW00094728,1918-04-27,0.0,16.1,7.2,1918,4,27,11.65
USW00094728,1931-02-05,0.0,2.8,-8.9,1931,2,5,-3.05
USW00094728,2006-12-16,0.0,10.6,5.0,2006,12,16,7.8
USW00023174,1949-06-19,0.0,22.2,15.6,1949,6,19,18.9
USW00094728,1987-12-20,8.1,9.4,2.2,1987,12,20,5.8
USW00094728,1875-04-07,1.5,2.2,-0.6,1875,4,7,0.8
USW00023174,2001-04-13,0.0,18.3,8.3,2001,4,13,13.3
USW00013874,1955-02-20,0.0,20.0,8.3,1955,2,20,14.15
USW00023174,2000-05-31,0.0,22.2,16.7,2000,5,31,19.45
USW00094728,1955-01-29,0.0,-1.1,-7.8,1955,1,29,-4.45
USW00094728,1956-06-03,4.8,22.2,15.0,1956,6,3,18.6
USW00094728,1912-04-21,0.0,17.8,6.1,1912,4,21,11.95
USW00023174,2022-01-10,0.0,23.3,8.9,2022,1,10,16.1
USW00094728,1911-06-13,7.4,21.7,17.8,1911,6,13,19.75
USW00023174,1999-10-28,0.0,17.8,15.6,1999,10,28,16.7
USW00023174,1946-06-07,0.0,23.9,12.8,1946,6,7,18.35
USW00094728,1920-11-26,0.0,7.2,0.0,1920,11,26,3.6
USW00094728,1930-11-08,0.0,12.2,1.1,1930,11,8,6.65
USW00094728,1887-07-01,0.0,33.3,21.1,1887,7,1,27.2
USW00023174,2008-06-04,0.0,18.9,16.1,2008,6,4,17.5
USW00094728,2014-04-28,0.0,19.4,7.2,2014,4,28,13.3
USW00094728,1872-11-10,0.0,12.8,2.8,1872,11,10,7.8
USW00094728,1972-06-18,34.8,20.0,16.7,1972,6,18,18.35
USW00023174,1964-11-28,0.0,16.7,8.3,1964,11,28,12.5
USW00023174,2006-09-30,0.0,22.8,16.7,2006,9,30,19.75
USW00094728,1934-02-24,0.0,-8.3,-13.9,1934,2,24,-11.1
USW00094728,1952-04-21,0.0,23.3,13.9,1952,4,21,18.6
USW00023174,1949-06-15,0.0,21.1,15.6,1949,6,15,18.35
USW00094728,1924-09-07,0.0,22.8,9.4,1924,9,7,16.1
USW00013874,1953-11-04,0.0,23.3,10.6,1953,11,4,16.95
USW00094728,1871-06-10,0.0,22.8,12.8,1871,6,10,17.8
USW00094728,1982-09-08,0.0,20.0,15.6,1982,9,8,17.8
USW00094728,1907-06-17,0.0,30.0,20.0,1907,6,17,25.0
USW00094728,1992-02-22,0.0,8.3,0.6,1992,2,22,4.45
USW00094728,1959-01-02,21.1,9.4,2.2,1959,1,2,5.8
USW00023174,2005-02-15,0.0,16.7,8.9,2005,2,15,12.8
USW00094728,1877-12-05,14.0,13.9,3.3,1877,12,5,8.6
USW00094728,1877-01-23,0.0,0.0,-6.1,1877,1,23,-3.05
USW00094728,1969-11-18,0.0,14.4,7.2,1969,11,18,10.8
USW00094728,1937-07-30,0.0,27.8,19.4,1937,7,30,23.6
USW00094728,1933-01-27,0.0,4.4,2.2,1933,1,27,3.3
USW00023174,2012-04-23,0.5,16.1,12.8,2012,4,23,14.45
USW00094728,2023-02-23,0.5,6.7,3.3,2023,2,23,5.0
USW00094728,1872-08-18,0.0,32.8,22.2,1872,8,18,27.5
USW00013874,1952-11-01,0.0,22.8,7.2,1952,11,1,15.0
USW00094728,1958-04-04,0.0,13.9,5.0,1958,4,4,9.45
USW00023174,2023-12-23,0.0,18.9,10.6,2023,12,23,14.75
USW00023174,2006-11-03,0.0,19.4,15.6,2006,11,3,17.5
USW00023174,1962-06-13,0.0,20.0,14.4,1962,6,13,17.2
USW00094728,1970-08-15,0.0,34.4,23.3,1970,8,15,28.85
USW00094728,1872-09-18,0.0,22.8,16.1,1872,9,18,19.45
USW00094728,1882-02-19,6.6,2.8,-6.7,1882,2,19,-1.95
USW00013874,1956-06-03,0.0,25.0,7.8,1956,6,3,16.4
USW00013874,1931-05-15,0.0,25.0,11.7,1931,5,15,18.35
USW00013874,1931-10-25,0.0,27.8,16.1,1931,10,25,21.95
USW00023174,2018-09-20,0.0,25.0,16.7,2018,9,20,20.85
USW00023174,1946-12-27,2.8,15.6,9.4,1946,12,27,12.5
USW00094728,1920-01-16,3.6,-10.0,-13.9,1920,1,16,-11.95
USW00094728,1878-04-24,0.0,17.2,8.3,1878,4,24,12.75
USW00023174,1985-07-30,0.0,23.3,16.7,1985,7,30,20.0
USW00094728,1971-12-07,7.6,11.7,6.1,1971,12,7,8.9
USW00094728,1900-05-12,0.0,20.0,9.4,1900,5,12,14.7
USW00013874,1944-04-21,22.9,27.8,15.0,1944,4,21,21.4
USW00094728,1959-07-10,10.4,25.6,20.6,1959,7,10,23.1
USW00013874,1947-04-26,0.0,22.2,10.6,1947,4,26,16.4
USW00023174,1951-07-29,0.0,25.0,18.3,1951,7,29,21.65
USW00023174,1956-06-01,0.0,23.9,12.8,1956,6,1,18.35
USW00094728,2004-12-26,0.8,0.6,-3.9,2004,12,26,-1.65
USW00094728,1899-04-21,0.0,11.7,6.1,1899,4,21,8.9
USW00094728,1873-04-07,0.0,10.6,3.3,1873,4,7,6.95
USW00023174,2008-11-28,0.0,17.8,11.7,2008,11,28,14.75
USW00094728,1881-05-15,7.4,25.6,14.4,1881,5,15,20.0
USW00094728,1941-05-29,0.0,27.2,16.7,1941,5,29,21.95
USW00023174,2025-03-22,0.0,20.0,10.6,2025,3,22,15.3
USW00023174,2015-01-29,0.0,22.8,15.0,2015,1,29,18.9
USW00023174,2007-04-24,0.0,20.6,11.7,2007,4,24,16.15
USW00094728,2000-08-27,0.0,27.8,20.0,2000,8,27,23.9
USW00094728,1913-08-27,1.5,26.1,20.0,1913,8,27,23.05
USW00094728,1916-12-02,0.0,9.4,2.8,1916,12,2,6.1
USW00023174,2022-06-16,0.0,23.3,17.8,2022,6,16,20.55
USW00023174,1956-10-07,0.0,23.3,13.9,1956,10,7,18.6
USW00094728,2003-08-02,3.0,28.9,22.8,2003,8,2,25.85
USW00023174,1979-12-13,0.0,23.3,6.1,1979,12,13,14.7
USW00013874,1955-05-28,0.0,31.7,19.4,1955,5,28,25.55
USW00094728,2012-07-09,0.0,30.0,22.8,2012,7,9,26.4
USW00013874,1958-11-19,0.0,18.9,7.2,1958,11,19,13.05
USW00094728,1893-12-01,2.3,8.9,-2.2,1893,12,1,3.35
USW00094728,1886-03-07,0.0,5.0,-5.6,1886,3,7,-0.3
USW00023174,2011-11-06,10.7,15.6,8.9,2011,11,6,12.25
USW00094728,1979-02-04,0.0,5.0,-3.9,1979,2,4,0.55
USW00023174,1977-08-18,0.3,25.0,20.0,1977,8,18,22.5
USW00023174,1946-03-21,0.0,13.9,5.0,1946,3,21,9.45
USW00094728,2014-02-08,0.0,-1.6,-6.0,2014,2,8,-3.8
USW00013874,1936-04-19,0.0,17.8,1.1,1936,4,19,9.45
USW00094728,1942-08-07,0.0,28.3,16.7,1942,8,7,22.5
USW00023174,1959-03-17,0.0,25.0,13.3,1959,3,17,19.15
USW00094728,1999-09-29,0.0,23.3,20.0,1999,9,29,21.65
USW00094728,1981-04-01,9.4,16.7,8.3,1981,4,1,12.5
USW00094728,1907-02-27,0.0,-1.1,-8.9,1907,2,27,-5.0
USW00013874,1951-12-06,0.0,19.4,8.9,1951,12,6,14.15
USW00094728,1920-05-03,0.0,15.6,3.9,1920,5,3,9.75
USW00094728,1871-12-01,0.0,-2.2,-8.9,1871,12,1,-5.55
USW00094728,1880-11-23,0.0,-3.9,-10.0,1880,11,23,-6.95
USW00094728,1962-07-30,0.0,27.2,18.3,1962,7,30,22.75
USW00013874,1956-03-06,0.0,26.1,13.9,1956,3,6,20.0
USW00094728,1874-07-30,0.0,27.2,16.1,1874,7,30,21.65
USW00094728,1872-12-08,3.6,7.2,-1.1,1872,12,8,3.05
USW00094728,1965-01-28,0.0,3.3,-6.1,1965,1,28,-1.4
USW00094728,1961-12-03,0.0,11.1,5.0,1961,12,3,8.05
USW00094728,2020-08-19,3.6,23.9,18.9,2020,8,19,21.4
USW00094728,1931-07-07,5.6,26.1,22.2,1931,7,7,24.15
USW00023174,1989-06-17,0.0,22.2,15.6,1989,6,17,18.9
USW00094728,1938-03-17,1.0,5.0,2.8,1938,3,17,3.9
USW00023174,1963-02-22,0.0,18.9,9.4,1963,2,22,14.15
USW00094728,1909-07-23,45.7,21.1,19.4,1909,7,23,20.25
USW00023174,1952-11-29,11.4,14.4,5.6,1952,11,29,10.0
USW00094728,2006-02-17,1.5,14.4,0.0,2006,2,17,7.2
USW00094728,1955-07-08,0.0,31.7,21.1,1955,7,8,26.4
USW00094728,1870-08-16,0.0,26.1,18.9,1870,8,16,22.5
USW00094728,1970-01-23,0.0,-2.8,-11.1,1970,1,23,-6.95
USW00094728,1927-06-06,0.0,22.8,10.0,1927,6,6,16.4
USW00094728,1977-01-18,0.0,-10.6,-16.7,1977,1,18,-13.65
USW00094728,1903-05-04,4.8,17.2,12.2,1903,5,4,14.7
USW00094728,1980-10-08,0.0,21.1,11.1,1980,10,8,16.1
USW00023174,1974-11-13,0.0,28.3,15.6,1974,11,13,21.95
USW00094728,1986-07-11,0.0,23.9,17.2,1986,7,11,20.55
USW00094728,1883-04-20,2.3,14.4,7.2,1883,4,20,10.8
USW00023174,2015-02-07,0.0,17.8,10.6,2015,2,7,14.2
USW00094728,1979-01-31,0.0,4.4,-2.2,1979,1,31,1.1
USW00023174,1963-10-19,0.0,22.2,16.7,1963,10,19,19.45
USW00013874,1934-05-18,0.0,26.7,13.3,1934,5,18,20.0
USW00094728,1871-04-21,1.5,21.1,12.2,1871,4,21,16.65
USW00094728,1982-01-08,0.0,-0.6,-5.6,1982,1,8,-3.1
USW00023174,2005-01-20,0.0,22.8,13.9,2005,1,20,18.35
USW00094728,1964-11-21,0.0,7.2,-2.2,1964,11,21,2.5
USW00023174,1970-06-13,0.0,20.0,15.0,1970,6,13,17.5
USW00023174,1967-07-20,0.0,23.3,16.1,1967,7,20,19.7
USW00094728,1919-08-20,0.0,28.9,18.3,1919,8,20,23.6
USW00094728,1960-04-14,0.0,24.4,8.9,1960,4,14,16.65
USW00094728,1906-02-15,0.0,1.1,-8.3,1906,2,15,-3.6
USW00013874,1952-10-08,16.3,15.6,10.6,1952,10,8,13.1
USW00094728,1917-05-29,1.0,15.0,8.9,1917,5,29,11.95
USW00094728,1932-05-23,0.0,23.9,8.9,1932,5,23,16.4
USW00023174,1955-03-11,0.3,18.9,12.8,1955,3,11,15.85
USW00023174,1979-01-15,17.3,13.3,10.0,1979,1,15,11.65
USW00013874,1957-06-30,0.0,32.2,23.9,1957,6,30,28.05
USW00094728,1966-11-29,0.0,9.4,2.8,1966,11,29,6.1
USW00094728,1960-08-18,0.0,28.9,17.8,1960,8,18,23.35
USW00094728,1908-02-02,0.0,-2.8,-8.3,1908,2,2,-5.55
USW00094728,1929-10-07,0.0,23.3,13.9,1929,10,7,18.6
USW00094728,1910-02-25,0.0,-5.0,-9.4,1910,2,25,-7.2
USW00094728,1901-10-16,0.0,18.9,10.6,1901,10,16,14.75
USW00094728,1947-03-26,0.3,1.7,-6.1,1947,3,26,-2.2
USW00094728,1939-10-10,0.0,32.8,18.3,1939,10,10,25.55
USW00094728,1869-10-13,11.2,17.8,7.8,1869,10,13,12.8
USW00023174,1996-05-27,0.0,19.4,15.0,1996,5,27,17.2
USW00094728,1885-11-08,27.9,19.4,13.3,1885,11,8,16.35
USW00023174,1955-08-25,0.0,23.9,16.1,1955,8,25,20.0
USW00023174,2001-04-08,0.0,13.9,7.8,2001,4,8,10.85
USW00094728,1907-10-06,0.0,16.1,9.4,1907,10,6,12.75
USW00094728,1998-01-31,0.0,7.2,1.1,1998,1,31,4.15
USW00094728,1949-11-02,2.5,15.6,5.6,1949,11,2,10.6
USW00094728,1896-07-14,0.0,30.0,23.3,1896,7,14,26.65
USW00094728,2015-01-28,0.0,1.1,-8.8,2015,1,28,-3.85
USW00023174,1994-01-05,0.0,18.9,11.7,1994,1,5,15.3
USW00094728,1925-06-16,22.1,27.2,16.7,1925,6,16,21.95
USW00094728,1962-11-23,0.0,8.3,2.2,1962,11,23,5.25
USW00023174,1950-06-12,0.0,20.6,11.7,1950,6,12,16.15
USW00094728,1975-01-13,19.8,5.6,-1.1,1975,1,13,2.25
USW00094728,1954-03-24,0.0,12.8,3.9,1954,3,24,8.35
USW00094728,1996-05-01,0.0,18.9,7.8,1996,5,1,13.35
USW00094728,1955-01-16,0.0,2.2,-2.2,1955,1,16,0.0
USW00094728,1873-04-29,1.3,16.1,8.9,1873,4,29,12.5
USW00023174,2001-07-14,0.0,23.3,16.7,2001,7,14,20.0
USW00094728,2014-05-11,0.8,27.8,15.6,2014,5,11,21.7
USW00094728,1945-02-24,0.0,6.1,1.1,1945,2,24,3.6
USW00013874,1957-01-05,0.5,13.3,5.0,1957,1,5,9.15
USW00013874,1959-04-24,0.0,23.3,6.7,1959,4,24,15.0
USW00094728,1912-05-25,0.0,25.6,14.4,1912,5,25,20.0
USW00094728,2013-09-22,11.4,20.6,12.2,2013,9,22,16.4
USW00094728,2006-04-17,0.0,17.2,8.3,2006,4,17,12.75
USW00094728,1944-06-01,0.0,29.4,21.7,1944,6,1,25.55
USW00094728,1901-06-25,0.0,28.3,20.6,1901,6,25,24.45
USW00094728,1981-07-13,0.0,33.9,25.6,1981,7,13,29.75
USW00094728,1981-02-11,27.7,13.9,3.3,1981,2,11,8.6
USW00023174,2001-12-17,0.0,16.1,5.6,2001,12,17,10.85
USW00023174,1981-10-22,0.0,19.4,13.3,1981,10,22,16.35
USW00023174,2023-01-10,16.5,16.7,12.2,2023,1,10,14.45
USW00023174,1980-02-05,0.0,20.0,11.1,1980,2,5,15.55
USW00094728,1916-03-30,0.0,15.0,5.6,1916,3,30,10.3
USW00013874,1942-01-04,0.0,5.0,0.6,1942,1,4,2.8
USW00023174,1991-07-22,0.0,21.1,16.7,1991,7,22,18.9
USW00094728,1906-08-18,0.0,29.4,21.7,1906,8,18,25.55
USW00023174,1994-08-17,0.0,31.7,21.1,1994,8,17,26.4
USW00094728,1923-03-05,0.0,7.8,-3.9,1923,3,5,1.95
USW00094728,1891-03-07,0.0,3.9,-1.7,1891,3,7,1.1
USW00013874,1945-04-21,0.0,27.8,11.7,1945,4,21,19.75
USW00023174,2012-11-09,0.0,17.8,12.8,2012,11,9,15.3
USW00023174,1972-08-02,0.0,26.7,20.0,1972,8,2,23.35
USW00094728,1996-10-26,0.0,18.3,9.4,1996,10,26,13.85
USW00023174,1991-02-18,0.0,24.4,14.4,1991,2,18,19.4
USW00094728,2018-06-04,4.1,21.7,10.6,2018,6,4,16.15
USW00023174,1956-02-05,0.0,14.4,8.9,1956,2,5,11.65
USW00094728,1953-12-15,0.0,8.3,0.6,1953,12,15,4.45
USW00094728,1874-11-07,0.0,13.9,8.3,1874,11,7,11.1
USW00013874,1952-07-24,0.0,37.8,24.4,1952,7,24,31.1
USW00094728,1901-07-03,7.9,34.4,24.4,1901,7,3,29.4
USW00094728,2019-09-21,0.0,28.9,16.1,2019,9,21,22.5
USW00094728,1908-07-07,0.0,33.9,28.9,1908,7,7,31.4
USW00094728,2011-10-21,0.0,13.3,10.0,2011,10,21,11.65
USW00094728,1894-02-07,0.0,5.6,-1.7,1894,2,7,1.95
USW00094728,1985-11-01,0.0,16.7,6.7,1985,11,1,11.7
USW00094728,1889-01-18,0.0,8.3,0.6,1889,1,18,4.45
USW00094728,1874-12-28,3.0,10.0,5.0,1874,12,28,7.5
USW00023174,1972-03-30,0.0,21.7,10.0,1972,3,30,15.85
USW00094728,1895-04-22,1.0,13.9,8.3,1895,4,22,11.1
USW00094728,1966-11-12,2.0,12.8,6.7,1966,11,12,9.75
USW00094728,1952-06-06,0.0,30.0,18.3,1952,6,6,24.15
USW00094728,1897-12-18,0.0,9.4,-1.7,1897,12,18,3.85
USW00023174,2022-08-23,0.0,24.4,17.8,2022,8,23,21.1
USW00094728,1885-12-05,2.3,8.3,-1.7,1885,12,5,3.3
USW00094728,1954-06-08,0.0,27.8,15.6,1954,6,8,21.7
USW00023174,1999-11-23,0.0,19.4,8.9,1999,11,23,14.15
USW00094728,1872-05-13,0.0,22.2,11.1,1872,5,13,16.65
USW00023174,1991-08-28,0.0,24.4,15.6,1991,8,28,20.0
USW00094728,1970-06-05,4.3,20.6,15.6,1970,6,5,18.1
USW00094728,1913-08-16,0.0,30.6,18.9,1913,8,16,24.75
USW00094728,1938-09-16,0.0,23.3,15.0,1938,9,16,19.15
USW00094728,1960-11-29,9.9,17.2,7.2,1960,11,29,12.2
USW00094728,1870-10-25,0.0,20.0,10.6,1870,10,25,15.3
USW00094728,1987-10-20,0.0,18.9,11.1,1987,10,20,15.0
USW00023174,1965-04-30,0.0,19.4,14.4,1965,4,30,16.9
USW00094728,1972-03-20,0.0,7.8,-2.8,1972,3,20,2.5
USW00094728,2006-06-13,0.0,27.2,16.7,2006,6,13,21.95
USW00023174,1965-03-26,0.0,17.8,8.9,1965,3,26,13.35
USW00094728,1962-11-09,0.0,10.6,7.2,1962,11,9,8.9
USW00094728,1880-02-10,0.0,1.1,-13.3,1880,2,10,-6.1
USW00013874,1930-05-07,0.0,26.7,18.3,1930,5,7,22.5
USW00023174,2011-09-16,0.0,19.4,17.2,2011,9,16,18.3
USW00023174,1982-03-16,5.8,13.9,9.4,1982,3,16,11.65
USW00094728,1880-12-23,0.0,0.6,-7.8,1880,12,23,-3.6
USW00094728,2023-04-16,0.0,21.7,13.9,2023,4,16,17.8
USW00094728,1994-09-27,10.2,21.1,17.8,1994,9,27,19.45
USW00094728,1995-12-22,0.0,1.1,-2.2,1995,12,22,-0.55
USW00013874,1940-10-19,0.0,25.6,6.7,1940,10,19,16.15
USW00094728,1882-11-29,9.7,-2.2,-4.4,1882,11,29,-3.3
USW00094728,1967-07-24,0.0,32.2,23.9,1967,7,24,28.05
USW00094728,1897-10-09,0.0,18.3,6.7,1897,10,9,12.5
USW00094728,2022-02-24,0.0,1.7,-1.6,2022,2,24,0.05
USW00094728,1899-03-06,0.0,9.4,0.6,1899,3,6,5.0
USW00023174,2007-03-16,0.0,16.1,11.7,2007,3,16,13.9
